5812552,JSYZNANCY,1,1,30,943,2012-10-14 17:49:00,江苏 扬州,2020-11-13 14:31:01,保养手册上有
178963742,aedah4aeqcc,1,0,7,31,2020-01-21 19:57:00,江苏 南京,2020-10-14 12:45:20,京东有的卖的2100一只
186592572,普林尼铝,1,0,0,199,2020-05-10 19:51:11, ,2020-10-15 09:22:43,本楼已被删除查看详情我要申诉
185627387,纯炉,1,0,0,56,2020-05-03 08:36:23, ,2020-10-15 19:19:10,本楼已被删除查看详情我要申诉
185672732,徐州车友psadyk,1,0,0,28,2020-05-03 15:28:56, ,2020-10-15 21:15:51,本楼已被删除查看详情我要申诉
186727467,穿碎花裙的小阿誊,1,0,0,66,2020-05-11 18:50:37, ,2020-10-15 21:58:47,本楼已被删除查看详情我要申诉
179755607,何记忆落了空美,1,0,0,47,2020-02-15 18:55:00,广东 揭阳,2020-10-16 09:20:27,本楼已被删除查看详情我要申诉
173851681,扶曼健,1,0,0,12,2019-10-15 13:07:00,广东 揭阳,2020-10-16 11:42:28,本楼已被删除查看详情我要申诉
173029895,安溪漂亮女雌,1,0,1,25,2019-09-29 22:53:00,江苏 扬州,2020-10-16 13:25:11,本楼已被删除查看详情我要申诉
187435004,都是我惹的曰,1,0,0,50,2020-05-17 05:23:27, ,2020-10-16 22:56:54,本楼已被删除查看详情我要申诉
174716189,梦罗宋倪肤,2,0,0,40,2019-10-31 22:50:00,广东 广州,2020-10-17 18:13:58,本楼已被删除查看详情我要申诉
175718224,笪旋铁,2,0,0,27,2019-11-22 02:42:00,广东 中山,2020-10-18 11:41:08,本楼已被删除查看详情我要申诉
170452477,冷酷草,1,0,0,66,2019-08-18 01:04:00,北京 ,2020-10-18 20:47:31,本楼已被删除查看详情我要申诉
175396563,茶花般的女子汀,1,0,0,18,2019-11-15 04:21:00,安徽 宣城,2020-10-19 09:22:31,本楼已被删除查看详情我要申诉
12881961,Ray186888,1,0,12,241,2014-10-26 20:32:00,广东 广州,2020-09-23 10:04:37,t8是用255/40/r21的
179924755,小黄159,1,0,1,238,2020-02-21 14:04:00,湖北 武汉,2020-09-23 12:50:07,私信
186524042,笪竺步春握,1,0,0,57,2020-05-10 10:53:39, ,2020-10-13 17:55:16,本楼已被删除查看详情我要申诉
186611849,开旋陶窍,1,0,0,92,2020-05-10 22:14:41, ,2020-10-14 08:38:53,本楼已被删除查看详情我要申诉
186651478,女孩活出你的高姿八,1,0,0,135,2020-05-11 09:03:03, ,2020-10-14 12:02:11,本楼已被删除查看详情我要申诉
186677346,比永远差一率,1,0,0,202,2020-05-11 12:21:49, ,2020-10-15 09:22:34,本楼已被删除查看详情我要申诉
186640781,不让帅哥伤钉,1,0,0,79,2020-05-11 06:48:53, ,2020-10-15 14:11:04,本楼已被删除查看详情我要申诉
186806238,曾庆俏,1,0,0,54,2020-05-12 11:54:16, ,2020-10-15 19:18:36,本楼已被删除查看详情我要申诉
186651056,崔成狼,1,0,0,22,2020-05-11 08:59:14, ,2020-10-15 19:38:03,本楼已被删除查看详情我要申诉
185672732,徐州车友psadyk,1,0,0,28,2020-05-03 15:28:56, ,2020-10-15 21:15:59,本楼已被删除查看详情我要申诉
186612887,存在就拼帮,1,0,0,63,2020-05-10 22:22:19, ,2020-10-15 21:58:54,本楼已被删除查看详情我要申诉
22290407,16档,1,0,26,563,2015-11-02 19:29:00,北京 ,2020-10-15 22:36:49,去闲鱼找
175397787,姜大瞄,1,0,0,49,2019-11-15 06:04:00,安徽 安庆,2020-10-16 09:20:32,本楼已被删除查看详情我要申诉
174054808,爱的旅程回躁,1,0,1,15,2019-10-18 21:20:00,浙江 衢州,2020-10-16 11:42:21,本楼已被删除查看详情我要申诉
174472115,扰我温柔诱,1,0,0,30,2019-10-26 22:10:00,广东 东莞,2020-10-16 13:25:36,本楼已被删除查看详情我要申诉
76234244,基霸猫,1,0,14,233,2018-06-12 15:25:00,广东 广州,2020-10-16 14:04:54,途虎和4s都有，4s店大约贵15%
172047141,琴巧衙,1,0,3,63,2019-09-12 18:57:00,江苏 苏州,2020-10-16 22:56:52,本楼已被删除查看详情我要申诉
187436443,名麽戒汝,1,0,0,68,2020-05-17 06:18:44, ,2020-10-17 18:14:26,本楼已被删除查看详情我要申诉
173821295,黑河车友1s0fei,1,0,0,26,2019-10-14 20:24:00,江苏 连云港,2020-10-18 11:41:22,本楼已被删除查看详情我要申诉
170452477,冷酷草,1,0,0,66,2019-08-18 01:04:00,北京 ,2020-10-18 20:47:39,本楼已被删除查看详情我要申诉
37951517,wanjun5537,1,0,3,15,2017-02-16 16:22:00,江苏 徐州,2020-09-23 18:13:36,自已顶下
187922651,你够狠味茄,1,0,0,56,2020-05-21 01:08:20, ,2020-10-13 17:55:13,本楼已被删除查看详情我要申诉
186771283,翟缪富摈,1,0,0,36,2020-05-12 02:24:15, ,2020-10-13 21:25:15,本楼已被删除查看详情我要申诉
192097696,努力走驳,1,0,0,93,2020-06-26 00:36:09, ,2020-10-14 08:38:54,本楼已被删除查看详情我要申诉
186490648,爱也凭,1,0,0,105,2020-05-10 00:23:48, ,2020-10-14 12:02:15,本楼已被删除查看详情我要申诉
186563445,薄荷加醋不及我心刽,1,0,0,203,2020-05-10 16:07:56, ,2020-10-15 09:23:09,本楼已被删除查看详情我要申诉
186533994,炳拥,1,0,0,75,2020-05-10 12:11:24, ,2020-10-15 14:11:10,本楼已被删除查看详情我要申诉
185616255,程雪淀,1,0,0,50,2020-05-03 03:24:58, ,2020-10-15 19:18:38,本楼已被删除查看详情我要申诉
186651056,崔成狼,1,0,0,22,2020-05-11 08:59:14, ,2020-10-15 19:37:47,本楼已被删除查看详情我要申诉
185672732,徐州车友psadyk,1,0,0,28,2020-05-03 15:28:56, ,2020-10-15 21:15:44,本楼已被删除查看详情我要申诉
186612887,存在就拼帮,1,0,0,63,2020-05-10 22:22:19, ,2020-10-15 21:58:46,本楼已被删除查看详情我要申诉
186784585,呆萌铅,1,0,0,44,2020-05-12 08:44:03, ,2020-10-16 09:20:23,本楼已被删除查看详情我要申诉
174054808,爱的旅程回躁,1,0,1,15,2019-10-18 21:20:00,浙江 衢州,2020-10-16 11:42:13,本楼已被删除查看详情我要申诉
173006620,忻且,1,0,1,30,2019-09-29 15:20:00,内蒙古 乌兰察布,2020-10-16 13:25:25,本楼已被删除查看详情我要申诉
175389810,枫云蓝趋,1,0,0,42,2019-11-14 22:58:00,安徽 合肥,2020-10-16 22:56:47,本楼已被删除查看详情我要申诉
173848971,女人悲伤谁懂挨,2,0,0,67,2019-10-15 12:15:00,广东 茂名,2020-10-17 18:13:28,本楼已被删除查看详情我要申诉
174435977,英陶忆进套,2,0,0,39,2019-10-26 03:04:00,广东 茂名,2020-10-18 11:41:08,本楼已被删除查看详情我要申诉
170452477,冷酷草,1,0,0,66,2019-08-18 01:04:00,北京 ,2020-10-18 20:47:24,本楼已被删除查看详情我要申诉
175396563,茶花般的女子汀,1,0,0,18,2019-11-15 04:21:00,安徽 宣城,2020-10-19 09:22:23,本楼已被删除查看详情我要申诉
171819636,权羊轰,1,0,0,28,2019-09-09 11:57:00,广东 韶关,2020-10-19 10:21:34,本楼已被删除查看详情我要申诉
97376023,北京车友t7rjor,1,0,3,36,2019-03-23 19:51:00,北京 ,2020-09-23 11:01:52,恭喜恭喜，同款白色昨天提的车，同寻组织。
37969804,八戒踏平高老庄,1,0,3,3,2017-02-17 08:03:00,北京 ,2020-09-23 11:37:04,ar9d7gjwd2020/09/2311:01:52发表在沙发恭喜恭喜，同款白色昨天提的车，同寻组织。兄弟，等你拉我
69782810,宝之尊一阿俊,1,2,68,4.3万,2018-03-01 14:46:00,上海 ,2020-09-23 12:35:31,恭喜恭喜
197042389,青岛车友tzowfq,1,0,0,3,2020-09-13 16:47:09,北京 ,2020-09-24 15:00:54,请问落地价多少呀？送6年保养保修吗？
185823091,傲枫正瓶,1,0,0,63,2020-05-04 21:39:22, ,2020-10-13 17:55:06,本楼已被删除查看详情我要申诉
34286674,Ecstancy,1,1,47,1982,2016-11-08 17:43:00,湖南 长沙,2020-10-13 19:10:52,
16623972,soso2021,1,0,7,23,2015-04-12 10:38:00,陕西 西安,2020-10-13 21:09:19,双保多少钱
186771283,翟缪富摈,1,0,0,36,2020-05-12 02:24:15, ,2020-10-13 21:25:07,本楼已被删除查看详情我要申诉
186696543,山项艳,1,0,0,92,2020-05-11 14:56:11, ,2020-10-14 08:38:32,本楼已被删除查看详情我要申诉
185820151,谊文思宁伸,1,0,0,138,2020-05-04 21:11:58, ,2020-10-14 12:02:14,本楼已被删除查看详情我要申诉
186592572,普林尼铝,1,0,0,199,2020-05-10 19:51:11, ,2020-10-15 09:22:35,本楼已被删除查看详情我要申诉
186861081,启于,1,0,0,85,2020-05-12 19:46:53, ,2020-10-15 14:10:42,本楼已被删除查看详情我要申诉
185627387,纯炉,1,0,0,56,2020-05-03 08:36:23, ,2020-10-15 19:19:02,本楼已被删除查看详情我要申诉
186651056,崔成狼,1,0,0,22,2020-05-11 08:59:14, ,2020-10-15 19:37:32,本楼已被删除查看详情我要申诉
185672732,徐州车友psadyk,1,0,0,28,2020-05-03 15:28:56, ,2020-10-15 21:15:28,本楼已被删除查看详情我要申诉
186612887,存在就拼帮,1,0,0,63,2020-05-10 22:22:19, ,2020-10-15 21:58:38,本楼已被删除查看详情我要申诉
179755607,何记忆落了空美,1,0,0,47,2020-02-15 18:55:00,广东 揭阳,2020-10-16 09:20:20,本楼已被删除查看详情我要申诉
87481940,心田海洋,1,0,0,3,2018-12-02 22:51:00,广东 广州,2020-10-16 10:50:41,请问您多少钱？
174054808,爱的旅程回躁,1,0,1,15,2019-10-18 21:20:00,浙江 衢州,2020-10-16 11:42:06,本楼已被删除查看详情我要申诉
173029895,安溪漂亮女雌,1,0,1,25,2019-09-29 22:53:00,江苏 扬州,2020-10-16 13:25:03,本楼已被删除查看详情我要申诉
180989535,向前看春天,1,0,2,1769,2020-03-22 15:00:00,辽宁 抚顺,2020-09-23 11:40:48,问问车友群
151301239,勒布朗Focus23,1,0,4,833,2019-08-15 09:47:00,湖北 武汉,2020-09-23 14:52:22,老司机们应该知道
185062641,你开心我高钩,1,0,0,38,2020-04-28 09:35:07, ,2020-10-13 21:24:59,本楼已被删除查看详情我要申诉
192097696,努力走驳,1,0,0,93,2020-06-26 00:36:09, ,2020-10-14 08:38:46,本楼已被删除查看详情我要申诉
186490648,爱也凭,1,0,0,105,2020-05-10 00:23:48, ,2020-10-14 12:02:07,本楼已被删除查看详情我要申诉
186533994,炳拥,1,0,0,75,2020-05-10 12:11:24, ,2020-10-15 14:11:03,本楼已被删除查看详情我要申诉
185616255,程雪淀,1,0,0,50,2020-05-03 03:24:58, ,2020-10-15 19:18:30,本楼已被删除查看详情我要申诉
186651056,崔成狼,1,0,0,22,2020-05-11 08:59:14, ,2020-10-15 19:37:24,本楼已被删除查看详情我要申诉
185672732,徐州车友psadyk,1,0,0,28,2020-05-03 15:28:56, ,2020-10-15 21:15:21,本楼已被删除查看详情我要申诉
186727467,穿碎花裙的小阿誊,1,0,0,66,2020-05-11 18:50:37, ,2020-10-15 21:58:32,本楼已被删除查看详情我要申诉
186784585,呆萌铅,1,0,0,44,2020-05-12 08:44:03, ,2020-10-16 09:20:15,本楼已被删除查看详情我要申诉
173851681,扶曼健,1,0,0,12,2019-10-15 13:07:00,广东 揭阳,2020-10-16 11:42:13,本楼已被删除查看详情我要申诉
173006620,忻且,1,0,1,30,2019-09-29 15:20:00,内蒙古 乌兰察布,2020-10-16 13:25:17,本楼已被删除查看详情我要申诉
175389810,枫云蓝趋,1,0,0,42,2019-11-14 22:58:00,安徽 合肥,2020-10-16 22:56:40,本楼已被删除查看详情我要申诉
173848971,女人悲伤谁懂挨,2,0,0,67,2019-10-15 12:15:00,广东 茂名,2020-10-17 18:13:20,本楼已被删除查看详情我要申诉
24118768,宜华股票,1,0,4,31,2016-01-02 18:47:00,河北 石家庄,2020-10-17 21:39:44,先用车内蓝牙和你那个手机匹配，只要是连上了再放什么都可以啊。
174435977,英陶忆进套,2,0,0,39,2019-10-26 03:04:00,广东 茂名,2020-10-18 11:41:01,本楼已被删除查看详情我要申诉
170452477,冷酷草,1,0,0,66,2019-08-18 01:04:00,北京 ,2020-10-18 20:47:00,本楼已被删除查看详情我要申诉
172285358,规矩懒小申,1,0,0,59,2019-09-16 19:41:00,北京 ,2020-10-18 20:47:43,本楼已被删除查看详情我要申诉
175396563,茶花般的女子汀,1,0,0,18,2019-11-15 04:21:00,安徽 宣城,2020-10-19 09:21:59,本楼已被删除查看详情我要申诉
200252128,深圳车友puj8tc,1,0,4,20,2020-08-07 17:15:12,北京 ,2020-10-30 01:00:48,没有共振，感觉隔音挺不错
4699179,ffggaaa,1,0,9,493,2012-01-19 13:50:00,广东 深圳,2020-10-30 03:04:34,低频共振（低频噪音）是车都有的，只是这个低频共振达不达到影响你。xc60能影响你的话X3你也会受不了。隔音中规中矩，xc60绝对不是最差哪台。雷克萨斯做全车隔音的话你会觉得性价比不高，XC60去做全车隔音，你会觉得性价比很高。
7922768,opteron146,1,6,55,2655,2013-06-23 21:03:00,浙江 杭州,2020-10-30 08:31:17,1、真实车主表示，没有共振，啥是共振？2、比X3隔音略差，主要是发动机声音，外界的声音隔绝的比较好。3、可以后期加装隔音，请装潢店给你出个方案，但是不要抱太大希望，效果很一般很一般。4、作为和X3差价在8万元以上的XC60，车主表示真香……这8万干点啥不好呢……
53719966,我心飞翔ww6,1,0,6,270,2017-06-28 16:03:00,四川 德阳,2020-10-30 23:18:21,我是认证车主，我摸良心说话，我的车共振，而且伤害身心健康。
18650772,残余鸟,1,0,4,385,2015-06-26 08:32:00,上海 ,2020-10-31 07:49:09,没有共振，隔音OK
11449974,痒嘻嘻痒嘻嘻,1,3,10,207,2014-07-19 14:33:00,四川 成都,2020-11-06 20:49:03,有
191876043,suvlovepk,1,0,14,414,2020-06-23 22:16:17,辽宁 大连,2020-11-06 21:25:55,x3多丑，和x1口碑一样
4228993,我牵你走,1,1,20,1289,2011-09-09 14:32:00,陕西 榆林,2020-11-09 10:19:57,之前开408，现在刚换智逸，觉得120以内没有什么声音，反正很完美。
7541575,hhgzhf,1,0,0,24,2013-05-01 22:29:00,广东 深圳,2020-11-09 10:47:08,我的有，压耳膜，已经自己解决大部分
11449974,东营车友_松鼠,1,0,0,3,2020-11-10 14:21:33,山东 东营,2020-11-09 12:09:18,hhgzhf2020/11/0910:47:08发表在9楼我的有，压耳膜，已经自己解决大部分请教下做了哪些处理，效果如何
205099357,2012塔夫绸白FF,1,0,33,139,2012-03-29 20:36:00,广东 汕头,2020-11-12 14:46:50,刚提车，没发现
187372305,倒车王中王,1,0,0,3799,2020-05-16 16:55:50,广东 东莞,2020-09-23 12:31:38,沃尔沃xc60车内的话，还是建议直接放到一个前排的话，会相对来说的话，比较舒服的呢
9526090,囧末未,1,0,9,216,2014-02-06 15:06:00,江苏 南京,2020-09-23 12:36:32,放倒后排加个垫子会更舒服一些。
14740315,成都车友2ngjzc,1,0,43,2908,2015-01-27 08:56:00,四川 成都,2020-09-23 13:52:35,放倒后排，一张双人床。
6856548,颤栗99,1,5,66,1535,2013-04-07 11:26:00,江西 赣州,2020-09-23 15:12:19,过夜的话肯定放倒后排，把过道垫高放枕头
102029203,该吃吃该呵呵,1,0,2,1884,2019-06-03 13:10:00,陕西 西安,2020-09-23 17:18:34,放倒后排舒服一些吧
185823091,傲枫正瓶,1,0,0,63,2020-05-04 21:39:22, ,2020-10-13 17:54:58,本楼已被删除查看详情我要申诉
185062641,你开心我高钩,1,0,0,38,2020-04-28 09:35:07, ,2020-10-13 21:24:51,本楼已被删除查看详情我要申诉
186696543,山项艳,1,0,0,92,2020-05-11 14:56:11, ,2020-10-14 08:38:24,本楼已被删除查看详情我要申诉
185820151,谊文思宁伸,1,0,0,138,2020-05-04 21:11:58, ,2020-10-14 12:02:06,本楼已被删除查看详情我要申诉
37379101,阿明8728,1,0,5,117,2017-01-26 21:50:00,北京 ,2020-10-15 06:58:26,放到后排，我先在就躺着呢，超级棒
186592572,普林尼铝,1,0,0,199,2020-05-10 19:51:11, ,2020-10-15 09:22:27,本楼已被删除查看详情我要申诉
65024770,小死WJ,1,0,2,67,2017-12-20 20:12:00,辽宁 沈阳,2020-10-15 09:44:00,闭眼睛睡觉
186861081,启于,1,0,0,85,2020-05-12 19:46:53, ,2020-10-15 14:10:35,本楼已被删除查看详情我要申诉
185627387,纯炉,1,0,0,56,2020-05-03 08:36:23, ,2020-10-15 19:18:54,本楼已被删除查看详情我要申诉
186651056,崔成狼,1,0,0,22,2020-05-11 08:59:14, ,2020-10-15 19:37:09,本楼已被删除查看详情我要申诉
185672732,徐州车友psadyk,1,0,0,28,2020-05-03 15:28:56, ,2020-10-15 21:15:06,本楼已被删除查看详情我要申诉
186727467,穿碎花裙的小阿誊,1,0,0,66,2020-05-11 18:50:37, ,2020-10-15 21:58:24,本楼已被删除查看详情我要申诉
22290407,16档,1,0,26,563,2015-11-02 19:29:00,北京 ,2020-10-15 22:38:51,放倒后排，头朝车尾睡。
179755607,何记忆落了空美,1,0,0,47,2020-02-15 18:55:00,广东 揭阳,2020-10-16 09:20:12,本楼已被删除查看详情我要申诉
173851681,扶曼健,1,0,0,12,2019-10-15 13:07:00,广东 揭阳,2020-10-16 11:42:05,本楼已被删除查看详情我要申诉
74342061,嗡嗡沃以忍为本,1,0,9,379,2018-05-10 23:13:00,江苏 南京,2020-09-23 23:39:53,5毛贴
197832145,哈尔滨车友ozsdgy,1,0,0,5,2020-09-25 11:25:35,吉林 辽源,2020-09-25 13:54:15,哈哈，遇到同样的选择困惑
186524042,笪竺步春握,1,0,0,57,2020-05-10 10:53:39, ,2020-10-13 17:55:00,本楼已被删除查看详情我要申诉
34286674,Ecstancy,1,1,47,1982,2016-11-08 17:43:00,湖南 长沙,2020-10-13 19:11:28,说得对
186771283,翟缪富摈,1,0,0,36,2020-05-12 02:24:15, ,2020-10-13 21:24:59,本楼已被删除查看详情我要申诉
186611849,开旋陶窍,1,0,0,92,2020-05-10 22:14:41, ,2020-10-14 08:38:37,本楼已被删除查看详情我要申诉
186651478,女孩活出你的高姿八,1,0,0,135,2020-05-11 09:03:03, ,2020-10-14 12:01:56,本楼已被删除查看详情我要申诉
186677346,比永远差一率,1,0,0,202,2020-05-11 12:21:49, ,2020-10-15 09:22:18,本楼已被删除查看详情我要申诉
186806238,曾庆俏,1,0,0,54,2020-05-12 11:54:16, ,2020-10-15 19:18:20,本楼已被删除查看详情我要申诉
186651056,崔成狼,1,0,0,22,2020-05-11 08:59:14, ,2020-10-15 19:37:17,本楼已被删除查看详情我要申诉
185672732,徐州车友psadyk,1,0,0,28,2020-05-03 15:28:56, ,2020-10-15 21:15:13,本楼已被删除查看详情我要申诉
186612887,存在就拼帮,1,0,0,63,2020-05-10 22:22:19, ,2020-10-15 21:58:31,本楼已被删除查看详情我要申诉
175397787,姜大瞄,1,0,0,49,2019-11-15 06:04:00,安徽 安庆,2020-10-16 09:20:16,本楼已被删除查看详情我要申诉
174054808,爱的旅程回躁,1,0,1,15,2019-10-18 21:20:00,浙江 衢州,2020-10-16 11:41:58,本楼已被删除查看详情我要申诉
174472115,扰我温柔诱,1,0,0,30,2019-10-26 22:10:00,广东 东莞,2020-10-16 13:25:21,本楼已被删除查看详情我要申诉
172047141,琴巧衙,1,0,3,63,2019-09-12 18:57:00,江苏 苏州,2020-10-16 22:56:36,本楼已被删除查看详情我要申诉
178809838,木木哒889,2,0,0,1575,2020-01-17 22:13:00,广东 佛山,2020-10-17 17:17:30,本楼已被删除查看详情我要申诉
180032322,S有车一族S,1,0,0,1155,2020-02-24 18:48:00,河南 信阳,2020-10-17 17:17:33,本楼已被删除查看详情我要申诉
180172493,美丽的你可爱的我,1,0,7,730,2020-02-28 18:07:00,江苏 镇江,2020-10-17 17:18:40,车好看！！
180172442,浪迹天涯nice,1,0,7,687,2020-02-28 18:04:00,江苏 镇江,2020-10-17 17:19:13,现在多少钱了啊
24317877,jackal1988,1,2,20,386,2016-01-09 12:36:00,上海 ,2020-09-23 13:54:00,"个人倾向T8豪华~运动21寸轮毂虽然好看,但是路况恶劣的时候舒适度不如20寸,且不抗造~"
9340290,酷巴哥,1,0,1,145,2014-01-02 21:59:00,四川 成都,2020-09-23 16:08:51,和T5智雅差不多的落地价，我也定了T8
202643,youming,1,1,116,5633,2006-12-24 22:56:00,河南 郑州,2020-09-23 18:10:16,可惜就是没有t8致远豪华版，真不喜欢这个运动。
